20151224,112700,113300,111200,111200,91353
20151228,111200,112400,109400,110500,87055
20151229,110500,115000,110500,114700,110107
20151230,115300,120500,114500,118500,216568
20160104,119000,120000,116700,117000,147163
20160105,115500,118200,115500,117900,129848
20160106,117900,118000,112100,114000,214644
20160107,113800,116000,112400,113100,143592
20160108,110800,114500,110100,113300,169914
20160111,113100,121300,111900,117300,393511
20160112,117300,121000,116100,116700,269100
20160113,120000,120600,117500,118600,158756
20160114,116500,121500,116200,120000,247302
20160115,125000,128600,118000,118000,737791
20160118,117900,127500,116700,127200,489394
20160119,127900,128400,123000,127200,338028
20160120,126900,131600,124300,129600,472700
20160121,130500,136900,129600,135500,733084
20160122,139600,147500,137000,145100,1056545
20160125,144400,145600,138100,139000,598580
20160126,138600,143900,138500,142200,294046
20160127,142200,143600,134700,136400,389004
20160128,135400,138500,133800,136700,238696
20160129,136700,136900,130900,135600,365260
20160201,133000,134500,129300,130300,360431
20160202,130700,133700,130000,132400,327275
20160203,134000,135500,126400,129700,453629
20160204,132600,134500,130100,132400,231674
20160205,131200,133400,131000,131400,176093
20160211,127000,132600,126400,131500,264924
20160212,131500,134100,123900,130000,462271
20160215,130200,133800,128500,133000,175867
20160216,133900,135300,132500,133500,144229
20160217,133500,138600,133500,135400,262739
20160218,137500,139400,136100,138300,156682
20160219,138400,139400,135100,136100,139419
20160222,137400,138800,134300,135100,135054
20160223,135200,135800,126000,126800,388594
20160224,126000,128600,123500,128200,185793
20160225,128200,129200,123300,123300,230265
20160226,122100,125300,121700,122200,151858
20160229,123500,123700,119000,123200,184129
20160302,125100,126500,123900,125700,108006
20160303,125800,126300,123500,125700,128174
20160304,125200,126400,124200,124700,146081
20160307,124600,125200,120600,120700,140365
20160308,120800,121500,116600,117000,233906
20160309,117000,119500,117000,118000,134627
20160310,118500,123000,118200,122500,157252
20160311,122700,124100,120500,123000,113782
20160314,123900,124400,122200,122600,98654
20160315,123700,124200,119800,119800,92402
20160316,119700,121300,119200,120100,72055
20160317,120300,121400,118300,118700,116218
20160318,119900,120700,118500,119400,86173
20160321,119100,120400,117900,117900,154080
20160322,119000,125300,118600,125300,270803
20160323,126200,127300,123400,124200,159603
20160324,125100,126300,123700,125900,136264
20160325,125900,125900,121900,122200,94122
20160328,123000,123200,119600,119800,103612
20160329,120600,121800,120100,121500,94448
20160330,121600,122500,119600,121900,94885
20160331,122500,125500,122000,123900,121706
20160401,124400,125700,123200,125000,138331
20160404,126300,129800,125200,129000,195659
20160405,129600,132100,129200,131600,178741
20160406,131800,132700,128700,129300,114376
20160407,129300,131000,127100,128900,94509
20160408,128100,128500,124500,125000,179618
20160411,125800,126000,122300,124800,186541
20160412,124700,125700,123700,124500,74128
20160414,125700,126100,123600,125000,96498
20160415,124900,125600,121500,122600,85948
20160418,123200,125800,122900,124800,87627
20160419,124900,127100,124900,127000,85050
20160420,127700,128900,125300,126900,74710
20160421,126900,128300,126000,128100,95719
20160422,128500,129800,127700,128900,102081
20160425,130000,130900,127900,127900,88525
20160426,127900,128200,126000,126700,74824
20160427,127400,130100,127400,129800,130416
20160428,131200,131200,128100,128100,84763
20160429,128100,130300,127200,129400,68686
20160502,130100,130200,124900,124900,88163
20160503,126000,127700,125100,127300,63907
20160504,128300,132500,127700,131700,248306
20160509,133000,134300,131700,133000,150952
20160510,133900,134900,131800,134500,133407
20160511,137400,138600,132600,133200,439241
20160512,135100,136600,133700,134600,165281
20160513,135400,137000,135200,136500,148270
20160516,138000,138000,134900,136000,96386
20160517,136100,136800,133200,136000,105160
20160518,136100,136500,134000,134100,65478
20160519,133600,134900,131600,134100,80128
20160520,133500,133800,131500,133400,57708
20160523,133100,136100,133000,135500,49630
20160524,134500,136300,133000,133000,52241
20160525,133400,134200,129500,130000,166063
20160526,130000,131600,128700,129800,81538
20160527,130400,130500,128500,129300,57430
20160530,129900,131300,128500,131200,65920
20160531,131000,131000,129300,130700,73805
20160601,131600,132900,130800,132800,63965
20160602,133200,134800,132700,133000,65960
20160603,133000,133600,130900,132700,55384
20160607,133200,135300,132900,133400,47465
20160608,133700,135200,133100,134100,75429
20160609,135500,145200,135000,139800,755372
20160610,141200,143200,139300,141200,182278
20160613,140200,140300,137600,138200,97522
20160614,137700,139000,135600,136800,61027
20160615,136800,140800,136400,139200,96494
20160616,140200,142200,136800,138300,114481
20160617,141000,141000,135600,136100,98425
20160620,136400,136700,133600,135500,141209
20160621,136000,136700,134500,136300,89165
20160622,136300,136600,131700,131800,141450
20160623,132000,132100,127200,128700,169432
20160624,130000,131000,121000,122100,248607
20160627,118400,126200,118400,125400,130422
20160628,125100,127100,124800,126400,100577
20160629,128000,128000,126900,127000,75381
20160630,128000,132800,127700,131500,145378
20160701,131700,132400,129500,129800,74948
20160704,129800,129800,127500,127800,78553
20160705,127900,129400,127800,128100,61151
20160706,127900,128100,125100,125100,119448
20160707,126000,127700,125900,127500,63148
20160708,127500,129000,125600,125800,55077
20160711,125900,126800,125100,126700,30866
20160712,127400,129200,126900,128300,76946
20160713,129000,130900,126000,126200,99883
20160714,126700,126900,122000,122400,162635
20160715,122000,123200,118900,121200,146635
20160718,119800,120900,118600,118900,134862
20160719,120000,121100,119600,119700,96972
20160719,120000,121100,119600,119700,96972
20160720,119700,119800,114700,114700,244151
20160720,119700,119800,114700,114700,244151
20160721,115500,116700,114400,114900,210442
20160721,115500,116700,114400,114900,210442
20160722,115700,117100,115500,116900,124108
20160722,115700,117100,115500,116900,124108
20160725,117600,118000,116800,116900,76575
20160725,117600,118000,116800,116900,76575
20160726,117000,120400,117000,118000,84829
20160726,117000,120400,117000,118000,84829
20160727,117500,118800,117400,117900,46884
20160727,117500,118800,117400,117900,46884
20160728,118000,118900,114700,115500,80258
20160728,118000,118900,114700,115500,80258
20160729,115500,117300,115500,115600,60213
20160729,115500,117300,115500,115600,60213
20160801,115600,115900,110900,112600,140025
20160801,115600,115900,110900,112600,140025
20160802,112100,116500,112100,114500,71044
20160802,112100,116500,112100,114500,71044
20160803,115300,116200,112700,114000,45439
20160803,115300,116200,112700,114000,45439
20160804,114100,115000,112400,112800,52411
20160804,114100,115000,112400,112800,52411
20160805,112500,113700,111000,111300,65851
20160805,112500,113700,111000,111300,65851
20160808,111800,112600,109800,110200,61881
20160808,111800,112600,109800,110200,61881
20160809,110700,112800,109000,112400,99181
20160809,110700,112800,109000,112400,99181
20160810,114200,119400,112800,118400,234144
20160810,114200,119400,112800,118400,234144
20160811,118100,118100,112500,113400,268881
20160811,118100,118100,112500,113400,268881
20160812,113500,114400,110500,110800,137531
20160812,113500,114400,110500,110800,137531
20160816,110700,112500,108200,108900,108781
20160816,110700,112500,108200,108900,108781
20160817,108000,108800,105200,107600,141781
20160817,108000,108800,105200,107600,141781
20160818,107300,109800,107300,108100,106323
20160818,107300,109800,107300,108100,106323
20160819,107800,109400,105700,106400,79912
20160819,107800,109400,105700,106400,79912
20160822,105100,105700,102000,102800,142961
20160822,105100,105700,102000,102800,142961
20160823,102500,106800,102500,106800,121234
20160823,102500,106800,102500,106800,121234
20160824,107000,107500,104100,104100,89102
20160824,107000,107500,104100,104100,89102
20160825,103500,109700,103100,108600,127947
20160825,103500,109700,103100,108600,127947
20160826,108500,110800,107600,108000,109303
20160826,108500,110800,107600,108000,109303
20160829,108500,109600,107500,107700,57306
20160829,108500,109600,107500,107700,57306
20160830,107800,108500,105600,106400,58406
20160830,107800,108500,105600,106400,58406
20160831,105800,107300,102800,103200,135707
20160831,105800,107300,102800,103200,135707
20160901,103200,111300,103200,110100,217644
20160901,103200,111300,103200,110100,217644
20160902,110000,112200,108500,111600,92082
20160902,110000,112200,108500,111600,92082
20160905,112000,113200,110300,110600,51260
20160905,112000,113200,110300,110600,51260
20160906,112000,114000,111200,112500,53983
20160906,112000,114000,111200,112500,53983
20160907,112500,112900,109600,110800,47786
20160907,112500,112900,109600,110800,47786
20160908,112400,114200,112200,112400,126320
20160908,112400,114200,112200,112400,126320
20160909,111700,113000,109000,109500,75653
20160909,111700,113000,109000,109500,75653
20160912,107300,108800,105300,105500,112800
20160912,107300,108800,105300,105500,112800
20160913,106100,107100,100700,102300,267521
20160913,106100,107100,100700,102300,267521
20160919,102200,102900,100600,102200,156901
20160919,102200,102900,100600,102200,156901
20160920,101100,103400,101100,102500,76437
20160920,101100,103400,101100,102500,76437
20160921,103100,105300,103000,105200,93990
20160921,103100,105300,103000,105200,93990
20160922,106100,106100,101900,103200,135057
20160922,106100,106100,101900,103200,135057
20160923,103900,103900,102600,103800,69687
20160923,103900,103900,102600,103800,69687
20160926,103800,104500,102600,102700,48569
20160926,103800,104500,102600,102700,48569
20160927,101700,102500,101200,102200,73077
20160927,101700,102500,101200,102200,73077
20160928,101800,102200,101300,101400,48308
20160928,101800,102200,101300,101400,48308
20160929,101400,102000,100900,101100,68070
20160929,101400,102000,100900,101100,68070
20160930,99500,101500,99500,100000,92026
20160930,99500,101500,99500,100000,92026
20161004,100000,100500,99100,99500,95954
20161004,100000,100500,99100,99500,95954
20161005,99000,101200,99000,100100,88629
20161005,99000,101200,99000,100100,88629
20161006,101800,102500,98300,98800,112420
20161006,101800,102500,98300,98800,112420
20161007,99200,99800,97900,97900,79981
20161007,99200,99800,97900,97900,79981
20161010,98100,99000,97600,98100,42792
20161010,98100,99000,97600,98100,42792
20161011,99300,99300,98300,98600,47291
20161011,99300,99300,98300,98600,47291
20161012,97600,99000,96100,96900,100821
20161012,97600,99000,96100,96900,100821
20161013,96900,96900,91800,93300,234986
20161013,96900,96900,91800,93300,234986
20161014,92700,97100,92700,96500,115437
20161014,92700,97100,92700,96500,115437
20161017,95800,97000,94000,95900,57685
20161017,95800,97000,94000,95900,57685
20161018,95000,96500,94200,94400,54477
20161018,95000,96500,94200,94400,54477
20161019,94900,96500,93500,94000,63427
20161019,94900,96500,93500,94000,63427
20161020,94700,96400,94300,95700,75866
20161020,94700,96400,94300,95700,75866
20161021,95800,97300,94700,95500,62055
20161021,95800,97300,94700,95500,62055
20161024,95700,96300,94900,95700,47235
20161024,95700,96300,94900,95700,47235
20161025,95600,96600,94400,96400,44534
20161025,95600,96600,94400,96400,44534
20161026,95500,99800,95500,98400,133364
20161026,95500,99800,95500,98400,133364
20161027,99000,99900,97700,99500,59623
20161027,99000,99900,97700,99500,59623
20161028,99300,99800,98100,98100,37090
20161028,99300,99800,98100,98100,37090
20161031,97900,97900,94600,95000,58055
20161031,97900,97900,94600,95000,58055
20161101,94900,95300,92300,92400,83587
20161101,94900,95300,92300,92400,83587
20161102,91000,93600,91000,92200,68324
20161102,91000,93600,91000,92200,68324
20161103,92200,93100,91600,93000,51404
20161103,92200,93100,91600,93000,51404
20161104,93000,93700,92200,92800,31347
20161104,93000,93700,92200,92800,31347
20161107,93800,96400,92800,96200,52151
20161107,93800,96400,92800,96200,52151
20161108,96800,97500,95500,95500,42160
20161108,96800,97500,95500,95500,42160
20161109,95600,95700,84700,86500,334260
20161109,95600,95700,84700,86500,334260
20161110,88800,89100,85100,86000,194885
20161110,88800,89100,85100,86000,194885
20161111,85500,85900,83600,83800,106009
20161111,85500,85900,83600,83800,106009
20161114,83800,84500,82200,82600,111066
20161114,83800,84500,82200,82600,111066
20161115,82800,84400,82500,82600,101669
20161115,82800,84400,82500,82600,101669
20161116,83200,85700,83000,85600,158672
20161116,83200,85700,83000,85600,158672
20161117,85600,87600,85000,87200,84728
20161117,85600,87600,85000,87200,84728
20161118,86500,86900,84600,85200,69198
20161118,86500,86900,84600,85200,69198
20161121,84700,85400,83700,84200,35141
20161121,84700,85400,83700,84200,35141
20161122,84200,87300,84100,87000,68133
20161122,84200,87300,84100,87000,68133
20161123,86900,88000,86500,86700,64101
20161123,86900,88000,86500,86700,64101
20161124,86300,88200,86300,87400,70861
20161124,86300,88200,86300,87400,70861
20161125,87600,88100,86400,87000,46195
20161125,87600,88100,86400,87000,46195
20161128,87600,89300,87000,88000,45707
20161128,87600,89300,87000,88000,45707
20161129,87300,88500,85700,85800,76461
20161129,87300,88500,85700,85800,76461
20161130,85800,88000,84400,84400,91576
20161130,85800,88000,84400,84400,91576
20161201,84800,85200,83400,84000,43138
20161201,84800,85200,83400,84000,43138
20161202,84200,84200,80900,80900,76533
20161202,84200,84200,80900,80900,76533
20161205,79400,80400,77600,78500,105464
20161205,79400,80400,77600,78500,105464
20161206,78500,80200,78500,78600,46975
20161206,78500,80200,78500,78600,46975
20161207,78900,80700,78600,80300,54621
20161207,78900,80700,78600,80300,54621
20161208,81400,84000,80400,83100,86135
20161208,81400,84000,80400,83100,86135
20161209,82900,86500,82700,85900,73302
20161209,82900,86500,82700,85900,73302
20161212,86300,87500,85200,85900,61557
20161212,86300,87500,85200,85900,61557
20161213,86000,86800,85800,86000,34098
20161213,86000,86800,85800,86000,34098
20161214,86600,89600,86500,89300,80350
20161214,86600,89600,86500,89300,80350
20161215,88400,89800,87800,88500,49450
20161215,88400,89800,87800,88500,49450
20161216,88900,90700,87100,88200,38384
20161216,88900,90700,87100,88200,38384
20161219,88500,88900,87600,87600,44889
20161219,88500,88900,87600,87600,44889
20161220,88200,89700,88000,88100,40944
20161220,88200,89700,88000,88100,40944
20161221,88600,88900,86600,86800,41201
20161221,88600,88900,86600,86800,41201
20161222,86500,87200,86100,86100,27497
20161222,86500,87200,86100,86100,27497
20161223,87600,87700,85600,85600,43534
20161223,87600,87700,85600,85600,43534
20161226,85800,87500,85800,86900,31803
20161226,85800,87500,85800,86900,31803
20161227,87300,88800,87000,88500,60029
20161227,87300,88800,87000,88500,60029
20161228,88100,88100,86000,87700,38984
20161228,88100,88100,86000,87700,38984
20161229,87900,88300,86900,87200,38429
20161229,87900,88300,86900,87200,38429
20170102,87900,91000,87300,91000,74084
20170102,87900,91000,87300,91000,74084
20170103,91300,96500,91100,96000,175469
20170103,91300,96500,91100,96000,175469
20170104,96400,96600,93800,96300,84341
20170104,96400,96600,93800,96300,84341
20170105,96300,96300,94100,94200,77746
20170105,96300,96300,94100,94200,77746
20170106,94200,96900,93900,94000,70967
20170106,94200,96900,93900,94000,70967
20170109,93600,95500,93000,94600,67739
20170109,93600,95500,93000,94600,67739
20170110,95000,95000,91500,91600,95972
20170110,95000,95000,91500,91600,95972
20170111,92000,93200,91500,92500,49985
20170111,92000,93200,91500,92500,49985
20170112,92000,93300,91000,91000,43059
20170112,92000,93300,91000,91000,43059
20170113,91300,92700,91300,91600,42075
20170113,91300,92700,91300,91600,42075
20170116,92500,92500,89600,91200,49388
20170116,92500,92500,89600,91200,49388
20170117,90900,91700,88600,88700,57881
20170117,90900,91700,88600,88700,57881
20170118,89600,89900,88800,89900,35130
20170118,89600,89900,88800,89900,35130
20170119,90400,91000,88000,88300,41514
20170119,90400,91000,88000,88300,41514
20170120,88300,89700,88000,89200,36149
20170120,88300,89700,88000,89200,36149
20170123,89700,93400,89400,91500,115616
20170123,89700,93400,89400,91500,115616
20170124,91600,92000,88700,89200,55608
20170124,91600,92000,88700,89200,55608
20170125,89200,89400,85600,86300,84180
20170125,89200,89400,85600,86300,84180
20170126,86300,88800,86300,87700,51917
20170126,86300,88800,86300,87700,51917
20170131,86700,87400,85300,85500,58330
20170131,86700,87400,85300,85500,58330
20170201,84900,87900,84900,87700,63028
20170201,84900,87900,84900,87700,63028
20170202,87200,89300,86900,87400,36126
20170202,87200,89300,86900,87400,36126
20170203,87500,88100,85700,86200,34165
20170203,87500,88100,85700,86200,34165
20170206,85700,89100,84500,89100,70019
20170206,85700,89100,84500,89100,70019
20170207,89300,92100,89300,91000,121176
20170207,89300,92100,89300,91000,121176
20170208,92200,107900,90000,100900,608768
20170208,92200,107900,90000,100900,608768
20170209,101300,106600,100400,105900,459079
20170209,101300,106600,100400,105900,459079
20170210,105900,108500,104500,105600,165229
20170210,105900,108500,104500,105600,165229
20170213,105700,109500,105600,108200,141876
20170213,105700,109500,105600,108200,141876
20170214,109000,109800,106500,109500,136603
20170214,109000,109800,106500,109500,136603
20170215,108600,110000,107400,110000,97011
20170215,108600,110000,107400,110000,97011
20170216,110200,111900,107700,111700,114790
20170216,110200,111900,107700,111700,114790
20170217,110000,115200,110000,110300,150182
20170217,110000,115200,110000,110300,150182
20170220,110300,113500,109800,112000,79822
20170220,110300,113500,109800,112000,79822
20170221,112800,113000,109800,111400,79539
20170221,112800,113000,109800,111400,79539
20170222,112600,114900,111000,114800,101755
20170222,112600,114900,111000,114800,101755
20170223,114600,116000,112000,112000,87361
20170223,114600,116000,112000,112000,87361
20170224,112100,114200,112000,113500,65442
20170224,112100,114200,112000,113500,65442
20170227,113100,113900,108100,108100,103825
20170227,113100,113900,108100,108100,103825
20170228,108600,110600,106800,109500,84775
20170228,108600,110600,106800,109500,84775
20170302,110000,115000,109500,111300,151354
20170302,110000,115000,109500,111300,151354
20170303,111500,113800,110100,111400,80301
20170303,111500,113800,110100,111400,80301
20170306,112500,112500,107800,107900,94617
20170306,112500,112500,107800,107900,94617
20170307,105200,110400,104100,110100,113171
20170307,105200,110400,104100,110100,113171
20170308,110400,110800,107900,107900,51405
20170308,110400,110800,107900,107900,51405
20170309,108300,110700,107000,107000,60260
20170309,108300,110700,107000,107000,60260
20170310,107800,113100,107200,112700,155293
20170310,107800,113100,107200,112700,155293
20170313,113100,113600,112200,112900,57253
20170313,113100,113600,112200,112900,57253
20170314,113500,114000,110800,112600,49505
20170314,113500,114000,110800,112600,49505
20170315,112600,112600,109500,110400,41999
20170315,112600,112600,109500,110400,41999
20170316,111500,113400,111100,112900,58027
20170316,111500,113400,111100,112900,58027
20170317,112500,113600,111200,113100,61222
20170317,112500,113600,111200,113100,61222
20170320,113100,113600,110700,110700,62850
20170320,113100,113600,110700,110700,62850
20170321,110400,113100,110400,112400,54183
20170321,110400,113100,110400,112400,54183
20170322,112000,118500,112000,117100,208383
20170322,112000,118500,112000,117100,208383
20170323,118500,120700,118200,119500,121117
20170323,118500,120700,118200,119500,121117
20170324,120100,122300,120000,121500,89750
20170324,120100,122300,120000,121500,89750
20170327,122300,122500,119400,121600,100797
20170327,122300,122500,119400,121600,100797
20170328,122100,122300,118400,118400,85133
20170328,122100,122300,118400,118400,85133
20170329,118700,119200,116200,118300,78218
20170329,118700,119200,116200,118300,78218
20170330,118700,120500,117900,118700,40556
20170330,118700,120500,117900,118700,40556
20170331,118300,121100,118300,121100,69563
20170331,118300,121100,118300,121100,69563
20170403,122500,124300,120200,124300,75804
20170403,122500,124300,120200,124300,75804
20170404,124300,124900,122700,123500,64777
20170404,124300,124900,122700,123500,64777
20170405,124800,132900,124100,129000,258458
20170405,124800,132900,124100,129000,258458
20170406,129600,132300,127500,130100,120461
20170406,129600,132300,127500,130100,120461
20170407,130800,131000,128900,130400,69309
20170407,130800,131000,128900,130400,69309
20170410,127700,129900,123700,123700,101940
20170410,127700,129900,123700,123700,101940
20170411,124000,128200,123900,126500,76028
20170411,124000,128200,123900,126500,76028
20170412,126500,129300,125800,127600,65195
20170412,126500,129300,125800,127600,65195
20170413,128500,129000,127400,129000,38783
20170413,128500,129000,127400,129000,38783
20170414,128800,128800,121500,122200,116722
20170414,128800,128800,121500,122200,116722
20170417,122600,125800,122600,124900,49524
20170417,122600,125800,122600,124900,49524
20170418,126700,126700,119100,119200,155961
20170418,126700,126700,119100,119200,155961
20170419,118700,127200,118000,120200,233437
20170419,118700,127200,118000,120200,233437
20170420,121000,121900,118700,121600,67569
20170420,121000,121900,118700,121600,67569
20170421,121200,122500,119800,120300,58257
20170421,121200,122500,119800,120300,58257
20170424,120500,122700,119600,119600,60573
20170424,120500,122700,119600,119600,60573
20170425,119900,123000,119900,122400,71043
20170425,119900,123000,119900,122400,71043
20170426,122700,123300,121000,121000,68817
20170426,122700,123300,121000,121000,68817
20170427,121000,122800,121000,121200,50339
20170427,121000,122800,121000,121200,50339
20170428,122200,122200,119800,120000,43515
20170428,122200,122200,119800,120000,43515
20170502,119700,120600,116800,118100,75749
20170502,119700,120600,116800,118100,75749
20170504,116000,118000,115500,116800,81431
20170504,116000,118000,115500,116800,81431
20170508,117400,121700,116800,121100,111473
20170508,117400,121700,116800,121100,111473
20170510,121100,122600,119000,119500,75701
20170510,121100,122600,119000,119500,75701
20170511,120200,129400,120200,124400,304938
20170511,120200,129400,120200,124400,304938
20170512,126000,127300,119200,119300,163720
20170512,126000,127300,119200,119300,163720
20170515,119500,120300,117800,119200,89054
20170515,119500,120300,117800,119200,89054
20170516,119300,119700,112600,113800,184221
20170516,119300,119700,112600,113800,184221
20170517,114100,115200,111700,113600,121514
20170517,114100,115200,111700,113600,121514
20170518,113000,117000,112300,116500,122805
20170518,113000,117000,112300,116500,122805
20170519,118000,119300,115100,115100,97485
20170519,118000,119300,115100,115100,97485
20170522,117200,118800,116200,118100,62725
20170522,117200,118800,116200,118100,62725
20170523,118800,118800,116500,118400,57490
20170523,118800,118800,116500,118400,57490
20170524,118400,119500,117700,119400,60408
20170524,118400,119500,117700,119400,60408
20170525,120100,120300,118400,118600,33303
20170525,120100,120300,118400,118600,33303
20170526,118400,118500,115000,115700,117542
20170526,118400,118500,115000,115700,117542
20170529,115800,117800,114300,115400,61127
20170529,115800,117800,114300,115400,61127
20170530,116300,119900,115800,119600,72548
20170530,116300,119900,115800,119600,72548
20170531,121000,121600,118000,118000,98894
20170531,121000,121600,118000,118000,98894
20170601,119300,119300,116300,116500,55666
20170601,119300,119300,116300,116500,55666
20170602,116500,117700,116000,116500,36160
20170602,116500,117700,116000,116500,36160
20170605,115000,126100,115000,125900,229065
20170605,115000,126100,115000,125900,229065
20170607,127300,130600,125400,130000,228315
20170607,127300,130600,125400,130000,228315
20170608,129300,130300,127500,127500,112357
20170608,129300,130300,127500,127500,112357
20170609,127600,128100,125500,126900,79425
20170609,127600,128100,125500,126900,79425
20170612,126600,126600,122600,125100,57779
20170612,126600,126600,122600,125100,57779
20170613,125100,125600,123700,124700,45687
20170613,125100,125600,123700,124700,45687
20170614,125100,126700,121700,122200,234935
20170614,125100,126700,121700,122200,234935
20170615,122300,125800,122300,124000,71069
20170615,122300,125800,122300,124000,71069
20170616,125300,125600,121000,121900,55342
20170616,125300,125600,121000,121900,55342
20170619,121500,122800,120800,121000,44646
20170619,121500,122800,120800,121000,44646
20170620,122000,122600,118400,120200,62961
20170620,122000,122600,118400,120200,62961
20170621,120400,122000,118100,118200,60445
20170621,120400,122000,118100,118200,60445
20170622,118700,118900,116200,116600,54232
20170622,118700,118900,116200,116600,54232
20170623,117000,118100,115700,116800,60201
20170623,117000,118100,115700,116800,60201
20170626,116900,117300,115000,116000,46140
20170626,116900,117300,115000,116000,46140
20170627,116600,116700,115000,115700,40188
20170627,116600,116700,115000,115700,40188
20170628,116100,117300,113600,113900,64094
20170628,116100,117300,113600,113900,64094
20170629,114400,117700,113000,117700,57953
20170629,114400,117700,113000,117700,57953
20170630,117200,118700,114800,117800,80580
20170630,117200,118700,114800,117800,80580
20170703,118000,118300,115500,116200,40485
20170703,118000,118300,115500,116200,40485
20170704,115900,120000,115700,118000,79941
20170704,115900,120000,115700,118000,79941
20170705,119200,119800,116600,118700,46530
20170705,119200,119800,116600,118700,46530
20170706,119200,119200,116600,117000,47746
20170706,119200,119200,116600,117000,47746
20170707,116500,118200,115500,117900,38509
20170707,116500,118200,115500,117900,38509
20170710,117100,117700,115600,116200,43069
20170710,117100,117700,115600,116200,43069
20170711,115600,116000,114200,114500,44632
20170711,115600,116000,114200,114500,44632
20170712,114200,117900,114200,117400,55093
20170712,114200,117900,114200,117400,55093
20170713,117700,118900,116800,117400,41841
20170713,117700,118900,116800,117400,41841
20170714,118900,119000,117300,118900,33912
20170714,118900,119000,117300,118900,33912
20170717,118800,119100,117700,118900,20242
20170717,118800,119100,117700,118900,20242
20170718,118900,120200,115200,115900,76563
20170718,118900,120200,115200,115900,76563
20170719,116000,116400,115100,116100,47254
20170719,116000,116400,115100,116100,47254
20170720,116100,118400,115500,117700,49681
20170720,116100,118400,115500,117700,49681
20170721,118000,118000,115900,116000,39472
20170721,118000,118000,115900,116000,39472
20170724,116000,116100,110300,110300,154133
20170724,116000,116100,110300,110300,154133
20170725,110400,112500,110400,112500,58168
20170725,110400,112500,110400,112500,58168
20170726,112900,114200,112600,114200,55799
20170726,112900,114200,112600,114200,55799
20170727,114200,114500,113200,113500,39258
20170727,114200,114500,113200,113500,39258
20170728,114600,115300,113600,114800,62075
20170728,114600,115300,113600,114800,62075
20170731,114800,114800,112300,114700,48631
20170731,114800,114800,112300,114700,48631
20170801,114700,114700,113400,114000,34136
20170801,114700,114700,113400,114000,34136
20170802,114000,114200,112200,112400,33590
20170802,114000,114200,112200,112400,33590
20170803,113200,113200,108800,109500,47237
20170803,113200,113200,108800,109500,47237
20170804,109100,110500,107200,107500,34392
20170804,109100,110500,107200,107500,34392
20170807,108000,109300,107400,108700,51404
20170807,108000,109300,107400,108700,51404
20170808,110500,113800,109700,110300,77429
20170808,110500,113800,109700,110300,77429
20170809,111600,111900,110400,111000,45901
20170809,111600,111900,110400,111000,45901
20170810,111000,112300,110300,110300,58623
20170810,111000,112300,110300,110300,58623
20170811,109600,111200,108000,110100,38576
20170811,109600,111200,108000,110100,38576
20170814,110100,111300,108500,109300,41318
20170814,110100,111300,108500,109300,41318
20170816,110700,113000,109100,112200,59699
20170816,110700,113000,109100,112200,59699
20170817,112800,113400,112200,112900,38915
20170817,112800,113400,112200,112900,38915
20170818,112400,113800,112100,112200,31553
20170818,112400,113800,112100,112200,31553
20170821,112200,113000,112100,112200,22026
20170821,112200,113000,112100,112200,22026
20170822,113000,114200,112300,114200,37931
20170822,113000,114200,112300,114200,37931
20170823,115000,115000,113100,114000,38320
20170823,115000,115000,113100,114000,38320
20170824,114000,114500,111700,112000,69730
20170824,114000,114500,111700,112000,69730
20170825,112100,112500,109600,110000,45640
20170825,112100,112500,109600,110000,45640
20170828,110200,111200,108500,109300,48308
20170828,110200,111200,108500,109300,48308
20170829,108600,110100,108200,109200,41187
20170829,108600,110100,108200,109200,41187
20170830,109500,110500,108800,109100,50454
20170830,109500,110500,108800,109100,50454
20170831,109200,110500,108500,109000,50322
20170831,109200,110500,108500,109000,50322
20170901,109800,114800,108300,113900,100383
20170901,109800,114800,108300,113900,100383
20170904,112000,114000,111500,112400,54359
20170904,112000,114000,111500,112400,54359
20170905,113000,114000,111800,113500,59073
20170905,113000,114000,111800,113500,59073
20170906,113500,114300,112800,114000,47797
20170906,113500,114300,112800,114000,47797
20170907,114400,116600,114400,115800,124526
20170907,114400,116600,114400,115800,124526
20170908,116000,121900,116000,120500,194550
20170908,116000,121900,116000,120500,194550
20170911,121000,122900,120100,122200,71713
20170911,121000,122900,120100,122200,71713
20170912,122200,122600,120900,121500,63338
20170912,122200,122600,120900,121500,63338
20170913,121200,122000,120400,121900,47650
20170913,121200,122000,120400,121900,47650
20170914,123400,123500,121800,122500,46336
20170914,123400,123500,121800,122500,46336
20170915,121500,125300,120700,124900,91909
20170915,121500,125300,120700,124900,91909
20170918,125000,130800,124000,128000,170197
20170918,125000,130800,124000,128000,170197
20170919,128600,129600,125900,128700,69154
20170919,128600,129600,125900,128700,69154
20170920,128900,129000,123700,124000,88755
20170920,128900,129000,123700,124000,88755
20170921,124200,127000,121800,126600,90135
20170921,124200,127000,121800,126600,90135
20170922,127100,131400,126400,126500,129840
20170922,127100,131400,126400,126500,129840
20170925,127000,127200,120800,121500,67232
20170925,127000,127200,120800,121500,67232
20170926,121500,124700,121400,123500,58792
20170926,121500,124700,121400,123500,58792
20170927,123600,127700,123500,126100,52535
20170927,123600,127700,123500,126100,52535
20170928,127000,127500,121600,123600,46375
20170928,127000,127500,121600,123600,46375
20170929,124700,125000,121600,125000,28652
20170929,124700,125000,121600,125000,28652
20171010,124600,125300,121600,121800,72357
