Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-09-25,152263.81,157783.95,149503.74,155943.91,1385933,0.0,0
2009-09-28,155483.88,156403.91,150423.76,151343.78,691061,0.0,0
2009-09-29,152723.82,154103.86,143983.6,144903.62,1057785,0.0,0
2009-09-30,143523.6,146743.68,135243.39,137083.44,1113380,0.0,0
2009-10-01,137543.45,138463.47,128343.22,130643.27,1618930,0.0,0
2009-10-05,132483.33,136163.42,131563.31,132483.33,1091991,0.0,0
2009-10-06,135703.39,137083.42,128343.2,132023.3,957643,0.0,0
2009-10-07,135703.41,136623.43,124203.12,124663.13,1313209,0.0,0
2009-10-08,126043.16,132943.33,123283.09,132943.33,1114834,0.0,0
2009-10-09,134783.38,138923.48,133863.35,136623.42,943704,0.0,0
2009-10-12,138923.48,139383.49,134783.38,136623.42,486208,0.0,0
2009-10-13,136623.43,137083.44,131103.29,135703.41,695793,0.0,0
2009-10-14,135703.41,138923.49,135703.41,138003.47,491305,0.0,0
2009-10-15,140303.51,140763.53,134323.36,136623.42,565474,0.0,0
2009-10-16,136163.41,136163.41,129723.25,131563.3,752489,0.0,0
2009-10-19,130183.27,132943.34,126503.18,132483.33,627403,0.0,0
2009-10-20,133403.34,135703.4,130183.26,131103.28,519952,0.0,0
2009-10-21,129263.24,131103.28,124203.11,126043.16,1178047,0.0,0
2009-10-22,124663.12,127883.2,121903.06,122823.08,740200,0.0,0
2009-10-23,124663.13,126503.17,122363.07,126503.17,872693,0.0,0
2009-10-26,124663.14,128803.24,123743.11,126963.2,712698,0.0,0
2009-10-27,126043.17,130643.29,125123.15,129723.27,618196,0.0,0
2009-10-28,129263.24,129723.26,123283.09,123283.09,563086,0.0,0
2009-10-29,120523.03,127423.21,118682.99,126963.2,574781,0.0,0
2009-10-30,130183.26,130183.26,125583.15,126503.17,531585,0.0,0
2009-11-02,122823.08,127423.19,122363.07,126503.17,432511,0.0,0
2009-11-03,127423.19,129723.25,126503.17,126503.17,685808,0.0,0
2009-11-04,126963.18,132943.33,125123.13,132943.33,707975,0.0,0
2009-11-05,132023.3,134323.36,131103.28,131103.28,700039,0.0,0
2009-11-06,134783.39,136163.43,132483.33,134783.39,620204,0.0,0
2009-11-09,136163.43,136623.44,132483.34,133403.36,445299,0.0,0
2009-11-10,135243.38,136163.4,132483.31,133863.34,431742,0.0,0
2009-11-11,134323.36,134783.37,131103.27,133863.34,320454,0.0,0
2009-11-12,134323.38,135243.4,129723.27,129723.27,422673,0.0,0
2009-11-13,129263.25,130643.28,123743.11,124663.13,790234,0.0,0
2009-11-16,125123.15,125583.16,121903.07,125583.16,500849,0.0,0
2009-11-17,125583.15,126503.18,119142.99,121903.06,817014,0.0,0
2009-11-18,121903.05,124663.12,120523.01,123743.09,694936,0.0,0
2009-11-19,123743.1,127423.19,123743.1,126503.17,647459,0.0,0
2009-11-20,125583.16,126503.19,122823.09,125583.16,511304,0.0,0
2009-11-23,124663.11,124663.11,121443.03,122363.05,477588,0.0,0
2009-11-24,123743.09,123743.09,121903.04,122363.05,303894,0.0,0
2009-11-25,123283.08,123743.09,120983.02,123743.09,247713,0.0,0
2009-11-26,122363.07,124663.13,121903.06,121903.06,277573,0.0,0
2009-11-27,118682.99,120523.03,114082.87,115462.91,559034,0.0,0
2009-11-30,119142.99,119142.99,115922.91,116382.92,427203,0.0,0
2009-12-01,115462.9,121903.06,115002.89,121903.06,520396,0.0,0
2009-12-02,123283.09,129723.25,122823.08,128803.23,1041919,0.0,0
2009-12-03,129723.25,131103.28,127883.2,131103.28,595192,0.0,0
2009-12-04,130183.25,132483.31,129723.24,132023.3,360062,0.0,0
2009-12-07,132023.32,132483.34,128803.24,129723.27,308341,0.0,0
2009-12-08,129263.21,132943.3,128803.2,130183.23,553071,0.0,0
2009-12-09,127423.21,130183.28,126963.2,129723.27,524765,0.0,0
2009-12-10,129723.23,129723.23,126043.14,129263.22,652454,0.0,0
2009-12-11,128803.24,132023.32,128343.23,129723.27,527247,0.0,0
2009-12-14,130643.27,132023.3,129263.24,131103.28,309894,0.0,0
2009-12-15,131103.26,132483.29,126503.14,130183.23,948551,0.0,0
2009-12-16,128803.21,129723.23,125583.13,127423.17,508391,0.0,0
2009-12-17,126503.19,128343.23,125123.15,125583.16,375525,0.0,0
2009-12-18,123743.1,126503.17,122823.08,126503.17,320086,0.0,0
2009-12-21,125583.16,126503.18,124663.13,124663.13,276881,0.0,0
